CardID,Responded
C0102027571,F
C0102028230,F
C0102028398,F
C0102028455,F
C0102028496,F
C0102028771,T
C0102029159,F
C0102029774,F
C0102029822,F
C0102029860,F
C0102029932,F
C0102030033,F
C0102030495,T
C0102030850,F
C0102031134,F
C0102031203,F
C0102031471,F
C0102031814,F
C0102031872,F
C0102031905,F
C0102032019,F
C0102032147,F
C0102032324,F
C0102032866,F
C0102033042,F
C0102033180,F
C0102033665,F
C0102033761,F
C0102033797,F
C0102033838,F
C0102034146,F
C0102034241,F
C0102034361,F
C0102034787,T
C0102035189,T
C0102035342,F
C0102035372,T
C0102035531,T
C0102035725,F
C0102035801,F
C0102036238,T
C0102036642,F
C0102036804,F
C0102036994,F
C0102037156,T
C0102037234,F
C0102037305,F
C0102037380,F
C0102037663,F
C0102037664,F
C0102037736,F
C0102037738,F
C0102037961,F
C0102038221,F
C0102038274,T
C0102038284,F
C0102038781,F
C0102038989,F
C0102039104,F
C0102039231,F
C0102039624,T
C0102039733,F
C0102039986,F
C0102040436,F
C0102040687,T
C0102041134,F
C0102041358,F
C0102041395,F
C0102041461,F
C0102041499,F
C0102041997,F
C0102042159,F
C0102042682,F
C0102042900,T
C0102042978,F
C0102042992,F
C0102043076,F
C0102043512,F
C0102043862,F
C0102043913,F
C0102044311,F
C0102044344,F
C0102044498,F
C0102044527,T
C0102044693,F
C0102044769,F
C0102044838,F
C0102044851,F
C0102045238,F
C0102045423,F
C0102046063,F
C0102046800,F
C0102046885,F
C0102047015,F
C0102047138,F
C0102047579,F
C0102047736,F
C0102047854,F
C0102048129,F
C0102048257,T
C0102048423,F
C0102048510,F
C0102048531,T
C0102049072,T
C0102049229,F
C0102049955,F
C0102050013,F
C0102050324,F
C0102050403,F
C0102050760,F
C0102050875,F
C0102050908,T
C0102050977,F
C0102051144,F
C0102051216,F
C0102051277,F
C0102051320,F
C0102051426,T
C0102051661,F
C0102051805,F
C0102051836,F
C0102051996,F
C0102052091,F
C0102052165,F
C0102052302,F
C0102052509,T
C0102052706,F
C0102053056,F
C0102053145,F
C0102053681,T
C0102053844,F
C0102053897,F
C0102054025,F
C0102054126,F
C0102054290,F
C0102054512,T
C0102054783,F
C0102055021,F
C0102055227,F
C0102055354,F
C0102055538,F
C0102055664,T
C0102055721,F
C0102056342,F
C0102056436,F
C0102057079,T
C0102057105,F
C0102057303,T
C0102057500,F
C0102058006,F
C0102058394,F
C0102058613,F
C0102058783,F
C0102059240,F
C0102059348,F
C0102059899,F
C0102060301,F
C0102060408,F
C0102060792,F
C0102060834,F
C0102061073,F
C0102061255,F
C0102061328,F
C0102061459,F
C0102061538,T
C0102061590,T
C0102061790,F
C0102063258,F
C0102063340,F
C0102063675,F
C0102063690,F
C0102063729,F
C0102064870,T
C0102064995,F
C0102065205,F
C0102065265,F
C0102065412,F
C0102065783,F
C0102065890,F
C0102066158,F
C0102066172,F
C0102066529,T
C0102066688,F
C0102066838,F
C0102067011,F
C0102067412,F
C0102067416,F
C0102068576,F
C0102068744,F
C0102069033,F
C0102069646,F
C0102069806,T
C0102069858,F
C0102069863,T
C0102069939,F
C0102069977,F
C0102070350,T
C0102070608,F
C0102070733,F
C0102070997,F
C0102071210,F
C0102071263,F
C0102071503,F
C0102071567,F
C0102071597,F
C0102071794,F
C0102071957,F
C0102072532,T
C0102072866,T
C0102072934,F
C0102073304,F
C0102073795,F
C0102074261,T
C0102074460,F
C0102075441,F
C0102075776,T
C0102076013,F
C0102076128,F
C0102076324,T
C0102076367,T
C0102077014,F
C0102077100,F
C0102077589,F
C0102077823,F
C0102077900,F
C0102077934,F
C0102078267,F
C0102078402,F
C0102079732,F
C0102079871,F
C0102080545,F
C0102081004,F
C0102081097,T
C0102081202,F
C0102081361,F
C0102081391,F
C0102081952,F
C0102082446,T
C0102082767,F
C0102083212,F
C0102084061,F
C0102084416,F
C0102084698,F
C0102084843,F
C0102084974,F
C0102085017,F
C0102085139,F
C0102085354,F
C0102085713,T
C0102085736,F
C0102085793,F
C0102086226,F
C0102086336,F
C0102086553,F
C0102086667,F
C0102086898,F
C0102086985,F
C0102087518,F
C0102087593,F
C0102087915,F
C0102087996,F
C0102088300,F
C0102088553,T
C0102088620,F
C0102089070,F
C0102089123,F
C0102089926,F
C0102090466,T
C0102090595,F
C0102091031,F
C0102091303,F
C0102091749,F
C0102091869,F
C0102092141,F
C0102092144,F
C0102092163,F
C0102092230,F
C0102092977,F
C0102093618,F
C0102093664,F
C0102094227,F
C0102094281,F
C0102094439,F
C0102094480,F
C0102094553,F
C0102094557,F
C0102094573,F
C0102094594,F
C0102094647,T
C0102094984,F
C0102095284,F
C0102095493,F
C0102095574,T
C0102095741,F
C0102095939,T
C0102096026,F
C0102096072,F
C0102096386,F
C0102096480,F
C0102096658,F
C0102096855,F
C0102097268,F
C0102097583,F
C0102097829,F
C0102097931,F
C0102098014,F
C0102098271,F
C0102098371,F
C0102098804,F
C0102099324,F
C0102099396,F
C0102099762,F
C0102099935,T
C0102100013,F
C0102100087,F
C0102100112,F
C0102100177,F
C0102100464,T
C0102100699,T
C0102100802,T
C0102100888,F
C0102100984,F
C0102101096,F
C0102101332,F
C0102101514,F
C0102102168,F
C0102102339,F
C0102103311,F
C0102103434,F
C0102103748,F
C0102103753,F
C0102103977,F
C0102104046,F
C0102104068,F
C0102104365,F
C0102104374,F
C0102104467,F
C0102105143,F
C0102105182,F
C0102105256,F
C0102105579,F
C0102105655,F
C0102105674,F
C0102105712,F
C0102105823,F
C0102106039,F
C0102106942,F
C0102107536,F
C0102107856,F
C0102107921,F
C0102108095,F
C0102108588,F
C0102108750,F
C0102108831,F
C0102109039,F
C0102109126,F
C0102109270,F
C0102109632,F
C0102109804,F
C0102109958,F
C0102110546,F
C0102110624,F
C0102110994,F
C0102111178,F
C0102111437,F
C0102111789,F
C0102111852,F
C0102112123,F
C0102112508,F
C0102112557,F
C0102112844,F
C0102113281,F
C0102113540,F
C0102113691,F
C0102113788,F
C0102113873,F
C0102114998,F
C0102115018,F
C0102115608,F
C0102115645,F
C0102115754,F
C0102116057,F
C0102116110,F
C0102116410,F
C0102116662,F
C0102116954,F
C0102117296,F
C0102117694,F
C0102117923,F
C0102118225,F
C0102118525,F
C0102118631,F
C0102119042,F
C0102119346,F
C0102119632,F
C0102119647,F
C0102119918,F
C0102120256,F
C0102120463,F
C0102120573,F
C0102121408,F
C0102121464,F
C0102121996,F
C0102122032,F
C0102122154,F
C0102122530,F
C0102123026,F
C0102123056,F
C0102123129,F
C0102123246,F
C0102123327,F
C0102123536,F
C0102123625,F
C0102123643,F
C0102123699,F
C0102124316,F
C0102124526,F
C0102124645,F
C0102124951,F
C0102124995,F
C0102125151,F
C0102125484,F
C0102125522,F
C0102125527,F
C0102125587,F
C0102125794,F
C0102125899,F
C0102126056,F
C0102126060,F
C0102126099,F
C0102126166,F
C0102126260,F
C0102126672,F
C0102126703,F
C0102126834,F
C0102126893,F
C0102126962,F
C0102127495,F
C0102128003,F
C0102128120,F
C0102128254,F
C0102128333,F
C0102128758,F
C0102128992,F
C0102129067,F
C0102129162,F
C0102129291,F
C0102129563,F
C0102129944,F
C0102130120,F
C0102130424,F
C0102130483,F
C0102130580,F
C0102130749,F
C0102131237,F
C0102132084,F
C0102132558,F
C0102132896,F
C0102133014,F
C0102133104,F
C0102133261,F
C0102133309,F
C0102133320,F
C0102133427,F
C0102133695,F
C0102134298,F
C0102134535,F
C0102134888,F
C0102135351,F
C0102135640,F
C0102135944,F
C0102135992,F
C0102136218,F
C0102136340,F
C0102136440,F
C0102136500,F
C0102137224,F
C0102137582,F
C0102137606,F
C0102137744,F
C0102137814,F
C0102138005,F
C0102138274,F
C0102138404,F
C0102138539,F
C0102138779,F
C0102139372,F
C0102139435,F
C0102139978,F
C0102140339,F
C0102140341,F
C0102140455,F
C0102140545,F
C0102140595,F
C0102141154,F
C0102141387,F
C0102141474,F
C0102141635,F
C0102141762,F
C0102142285,F
C0102142288,F
C0102142535,F
C0102143035,F
C0102143161,F
C0102143430,F
C0102143503,F
C0102143539,F
C0102143606,F
C0102143722,F
C0102144172,F
C0102144222,F
C0102144243,F
C0102144371,F
C0102144445,F
C0102144523,F
C0102144527,F
C0102144818,F
C0102145041,F
C0102145375,F
C0102145453,F
C0102145472,F
C0102145658,F
C0102146272,F
C0102146349,F
C0102146382,F
C0102146463,F
C0102146548,F
C0102147484,F
C0102147591,F
C0102147796,F
C0102147895,F
C0102148732,F
C0102149019,F
C0102149268,F
C0102149579,F
C0102149873,F
C0102149972,F
C0102150122,F
C0102150191,F
C0102150926,F
C0102151017,F
C0102151300,F
C0102151479,F
C0102151557,F
C0102151648,F
C0102151724,F
C0102153116,F
C0102153520,F
C0102153838,F
C0102153909,F
C0102154020,F
C0102154221,F
C0102154334,F
C0102154621,F
C0102154809,F
C0102154882,F
C0102154984,F
C0102155932,F
C0102156251,F
C0102156303,F
C0102156362,F
C0102156713,F
C0102156852,F
C0102156964,F
C0102157126,F
C0102157145,F
C0102157192,F
C0102157481,F
C0102157506,F
C0102157637,F
C0102157847,F
C0102157880,F
C0102157914,F
C0102158195,F
C0102158443,F
C0102158715,F
C0102158854,F
C0102159094,F
C0102159277,F
C0102159423,F
C0102160549,F
C0102160806,F
C0102161111,F
C0102161554,F
C0102161837,F
C0102162131,F
C0102162621,F
C0102162707,F
C0102162892,F
C0102163282,F
C0102163324,F
C0102163659,F
C0102163751,F
C0102163851,F
C0102163907,F
C0102163977,F
C0102164261,F
C0102164570,F
C0102164607,F
C0102164691,F
C0102164847,F
C0102164906,F
C0102165457,F
C0102165582,F
C0102165849,F
C0102165955,F
C0102166044,F
C0102166345,F
C0102166405,F
C0102166484,F
C0102166518,F
C0102166660,F
C0102166715,F
C0102166889,F
C0102166981,F
C0102166985,F
C0102167250,F
C0102167349,F
C0102167525,F
C0102167721,F
C0102167937,F
C0102168326,F
C0102168615,F
C0102169715,F
C0102170233,F
C0102170861,F
C0102170950,F
C0102171049,F
C0102171519,F
C0102171572,F
C0102172203,F
C0102172239,F
C0102172525,F
C0102172748,F
C0102172813,F
C0102173258,F
C0102173509,F
C0102173677,F
C0102173799,F
C0102173865,F
C0102174113,F
C0102174974,F
C0102175067,F
C0102175183,F
C0102175615,F
C0102175857,F
C0102176175,F
C0102176301,F
C0102176478,F
C0102176632,F
C0102176666,F
C0102177000,F
C0102177045,F
C0102177142,F
C0102177512,F
C0102177591,F
C0102177851,F
C0102177884,F
C0102177932,F
C0102178096,F
C0102178202,F
C0102178374,F
C0102178631,F
C0102178688,F
C0102179025,F
C0102179091,F
C0102179531,F
C0102179610,F
C0102179720,F
C0102179823,F
C0102179966,F
C0102180048,F
C0102180125,F
C0102180240,F
C0102180761,F
C0102180963,F
C0102181057,F
C0102181116,F
C0102181130,F
C0102181907,F
C0102182021,F
C0102182135,F
C0102182275,F
C0102182661,F
C0102183197,F
C0102183289,F
C0102183754,F
C0102183955,T
C0102184261,T
C0102184421,F
C0102184544,F
C0102184780,F
C0102184925,F
C0102185406,F
C0102185481,F
C0102185518,F
C0102185561,F
C0102185782,T
C0102185847,F
C0102186120,F
C0102186225,F
C0102186298,T
C0102186472,F
C0102186535,F
C0102186685,T
C0102187023,F
C0102187716,F
C0102187873,F
C0102188069,F
C0102188080,F
C0102188218,F
C0102188321,F
C0102188526,F
C0102189054,T
C0102189232,F
C0102189234,F
C0102189359,F
C0102189694,F
C0102190000,F
C0102190118,T
C0102190357,F
C0102190622,F
C0102190788,F
C0102190903,F
C0102191412,F
C0102191659,F
C0102191818,F
C0102191832,T
C0102192590,F
C0102193426,F
C0102193687,F
C0102193741,F
C0102194191,F
C0102194607,F
C0102194800,F
C0102195227,F
C0102195534,F
C0102195576,F
C0102195742,F
C0102196473,F
C0102196525,F
C0102196761,F
C0102196851,F
C0102197071,F
C0102197804,F
C0102197810,F
C0102198713,F
C0102199553,F
C0102200010,F
C0102200214,T
C0102200340,F
C0102200368,T
C0102200556,F
C0102200733,F
C0102200792,F
C0102201004,T
C0102201089,F
C0102201564,F
C0102201619,F
C0102201690,T
C0102202400,F
C0102202560,F
C0102202624,F
C0102202658,F
C0102202963,F
C0102203327,F
C0102203716,F
C0102203983,F
C0102204047,F
C0102204511,F
C0102205185,F
C0102205247,F
C0102205296,F
C0102205794,F
C0102206126,F
C0102206171,F
C0102206538,F
C0102206616,F
C0102206756,F
C0102206857,F
C0102206905,F
C0102207260,F
C0102207326,F
C0102207738,F
C0102207848,F
C0102208082,F
C0102208696,F
C0102208903,F
C0102209204,F
C0102209221,F
C0102209407,F
C0102209908,T
C0102210093,T
C0102210255,F
C0102210916,F
C0102211426,T
C0102211523,F
C0102211609,F
C0102211675,F
C0102212021,F
C0102212151,F
C0102212235,F
C0102212776,F
C0102212809,F
C0102212912,F
C0102212954,F
C0102213455,F
C0102213511,F
C0102213591,F
C0102213688,F
C0102213822,F
C0102213998,F
C0102214329,F
C0102214503,F
C0102214595,F
C0102214834,F
C0102214916,F
C0102215226,F
C0102215360,F
C0102215847,F
C0102216415,F
C0102216427,F
C0102216479,F
C0102216952,F
C0102217014,F
C0102217052,F
C0102217143,F
C0102217472,F
C0102217731,F
C0102217796,F
C0102217829,F
C0102217958,F
C0102218052,F
C0102218438,F
C0102218883,F
C0102219084,F
C0102219505,F
C0102220049,F
C0102220165,F
C0102220281,F
C0102220692,F
C0102220721,F
C0102221152,F
C0102221818,F
C0102222123,F
C0102222777,F
C0102222969,F
C0102223236,F
C0102223262,F
C0102223510,F
C0102223542,T
C0102224324,T
C0102224381,F
C0102224477,T
C0102225041,F
C0102225206,F
C0102225965,F
C0102226169,F
C0102226668,F
C0102226775,F
C0102226817,F
C0102227397,F
C0102227715,F
C0102227888,F
C0102227924,T
C0102228354,F
C0102229228,F
C0102229376,F
C0102229445,F
C0102229591,F
C0102229701,F
C0102230063,F
C0102230090,F
C0102231308,F
C0102231868,F
C0102232038,F
C0102232116,T
C0102232165,T
C0102232283,F
C0102232510,T
C0102232850,F
C0102233019,F
C0102233496,F
C0102233559,F
C0102233667,F
C0102233897,F
C0102234389,F
C0102234627,F
C0102234877,F
C0102234895,F
C0102235277,F
C0102235329,F
C0102235745,T
C0102235822,F
C0102236122,F
C0102236447,F
C0102236483,F
C0102236542,F
C0102236811,F
C0102236879,F
C0102236955,F
C0102237280,F
C0102237334,F
C0102237479,F
C0102237808,F
C0102237878,F
C0102238108,F
C0102238183,F
C0102238624,F
C0102238735,F
C0102238785,F
C0102238830,F
C0102239978,F
C0102240353,F
C0102241385,F
C0102241676,F
C0102241963,F
C0102242357,F
C0102242380,F
C0102243048,F
C0102243173,F
C0102243196,F
C0102243243,F
C0102243443,F
C0102243477,F
C0102243640,F
C0102243758,F
C0102244732,F
C0102244884,T
C0102244999,F
C0102245152,F
C0102245594,F
C0102245613,T
C0102245649,T
C0102245930,F
C0102246222,F
C0102246239,T
C0102246736,T
C0102246955,F
C0102247313,F
C0102247715,T
C0102247954,F
C0102248205,F
C0102248218,F
C0102248344,F
C0102248833,F
C0102249018,F
C0102249234,F
C0102249400,F
C0102249713,T
C0102249953,F
C0102250252,T
C0102250629,F
C0102250685,T
C0102250841,F
C0102251008,F
C0102251351,F
C0102251561,T
C0102252035,F
C0102253363,F
C0102253800,F
C0102254035,F
C0102254118,F
C0102254247,T
C0102254475,F
C0102254685,F
C0102254858,F
C0102255093,F
C0102255336,F
C0102256252,T
C0102256331,F
C0102256903,T
C0102257262,F
C0102257300,T
C0102257629,F
C0102257705,T
C0102258461,F
C0102258785,F
C0102259112,F
C0102259290,F
C0102259579,F
C0102259907,F
C0102259975,F
C0102260094,F
C0102260240,F
C0102260615,F
C0102260739,F
C0102261061,F
C0102261485,F
C0102262044,F
C0102262332,F
C0102262380,F
C0102262826,F
C0102262981,F
C0102263215,F
C0102263279,T
C0102263369,T
C0102263996,F
C0102264353,F
C0102264482,F
C0102264516,F
C0102264936,F
C0102265051,F
C0102265102,F
C0102265662,F
C0102265829,F
C0102266125,F
C0102266633,F
C0102266725,F
C0102266853,F
C0102267135,F
C0102267258,F
C0102267373,F
C0102267407,F
C0102267573,F
C0102267888,F
C0102268111,F
C0102268562,F
C0102268682,F
C0102268936,F
C0102268990,F
C0102269369,F
C0102269462,F
C0102269499,F
C0102269582,F
C0102269939,F
C0102270003,F
C0102270051,F
C0102270116,F
C0102270204,F
C0102270701,F
C0102271005,F
C0102271597,F
C0102271679,F
C0102272453,F
C0102273090,F
C0102273283,F
C0102273409,F
C0102273453,F
C0102273615,F
C0102273859,F
C0102273872,F
C0102274268,F
C0102274885,F
C0102275172,F
C0102275330,F
C0102275483,F
C0102275725,F
C0102275822,F
C0102276085,F
C0102276292,F
C0102276414,F
C0102276799,F
C0102276850,F
C0102277216,F
C0102277388,F
C0102277470,F
C0102277600,F
C0102278534,F
C0102279253,F
C0102279477,T
C0102279640,F
C0102279873,F
C0102280241,F
C0102281284,F
C0102281487,F
C0102281965,T
C0102282697,F
C0102282730,F
C0102282889,F
C0102282992,F
C0102283953,F
C0102284084,F
C0102284208,F
C0102284341,T
C0102285386,F
C0102285473,F
C0102285515,F
C0102285570,F
C0102285774,F
C0102286017,F
C0102286373,F
C0102286394,T
C0102286469,F
C0102286603,F
C0102286744,F
C0102286798,T
C0102286916,F
C0102287393,F
C0102287405,F
C0102287838,T
C0102287911,F
C0102288190,F
C0102288243,F
C0102288395,F
C0102288519,F
C0102288846,F
C0102288888,F
C0102288929,T
C0102289029,F
C0102289106,F
C0102289279,F
C0102289292,F
C0102289532,F
C0102289675,F
C0102289994,F
C0102290087,F
C0102290719,F
C0102290757,F
C0102290865,F
C0102290873,F
C0102291249,F
C0102291436,T
C0102292291,F
C0102292778,F
C0102292884,F
C0102292965,F
C0102293452,F
C0102294201,T
C0102294270,F
C0102294375,F
C0102294891,T
C0102294973,T
C0102295225,T
C0102295269,F
C0102295382,T
C0102295394,F
C0102295499,F
C0102295526,F
C0102295545,F
C0102296286,F
C0102296447,F
C0102296617,F
C0102296839,F
C0102297030,F
C0102297331,F
C0102297427,F
C0102297660,F
C0102297795,F
C0102297872,F
C0102298749,F
C0102299716,F
C0102299931,F
C0102300119,F
C0102300136,F
C0102300402,F
C0102300654,T
C0102300867,F
C0102301616,F
C0102302318,T
C0102302362,F
C0102302594,F
C0102302801,F
C0102303245,F
C0102303385,F
C0102303643,F
C0102303749,F
C0102303924,T
C0102304278,F
C0102304619,F
C0102304754,F
C0102305081,F
C0102305514,F
C0102305546,F
C0102306092,F
C0102306271,F
C0102306627,F
C0102306994,F
C0102307017,F
C0102307285,F
C0102308018,F
C0102308060,F
C0102308295,F
C0102308365,F
C0102308690,T
C0102308791,F
C0102308924,T
C0102309290,F
C0102309664,F
C0102309790,F
C0102309840,F
C0102310529,F
C0102310915,F
C0102311065,F
C0102311079,F
C0102311140,F
C0102311144,F
C0102311268,F
C0102311576,F
C0102311968,F
C0102312948,F
C0102312959,F
C0102312987,F
C0102313217,F
C0102313373,F
C0102313798,F
C0102313862,F
C0102314430,F
C0102314716,F
C0102315033,F
C0102315312,F
C0102315366,F
C0102315437,F
C0102315588,F
C0102315682,F
C0102315766,F
C0102315847,F
C0102316614,F
C0102316832,F
C0102317093,F
C0102317152,F
C0102317694,F
C0102317874,F
C0102318030,F
C0102318586,F
C0102318679,F
C0102319115,F
C0102319389,F
C0102319515,F
C0102319600,F
C0102319618,F
C0102319668,F
C0102319673,F
C0102319703,F
C0102319849,F
C0102319935,F
C0102320174,F
C0102320480,F
C0102320569,F
C0102320803,F
C0102321378,F
C0102321401,F
C0102321538,F
C0102321584,F
C0102322039,F
C0102322298,F
C0102322851,F
C0102322891,T
C0102323465,F
C0102323752,F
C0102323753,T
C0102323825,F
C0102324187,F
C0102324251,F
C0102324322,T
C0102324487,T
C0102324934,F
C0102325119,F
C0102325695,F
C0102325953,F
C0102326966,F
C0102327064,F
C0102327070,F
C0102327197,F
C0102327282,T
C0102327554,F
C0102327868,F
C0102328054,F
C0102328196,T
C0102328367,T
C0102328383,T
C0102328437,F
C0102328535,F
C0102328826,F
C0102329150,F
C0102329410,F
C0102329444,F
C0102329685,F
C0102329793,F
C0102329962,F
C0102330023,F
C0102330187,F
C0102330465,F
C0102330740,F
C0102330963,F
C0102331172,F
C0102331353,F
C0102331613,F
C0102331661,F
C0102331944,F
C0102332436,F
C0102332616,F
C0102332778,F
C0102332784,F
C0102333073,F
C0102333208,F
C0102333316,F
C0102333499,F
C0102333833,F
C0102333895,T
C0102333982,T
C0102334044,F
C0102334145,F
C0102334356,F
C0102334431,F
C0102335059,F
C0102335285,F
C0102335474,F
C0102335691,F
C0102335770,T
C0102335972,F
C0102336087,F
C0102336540,F
C0102337054,F
C0102337337,F
C0102337414,F
C0102337605,F
C0102337815,T
C0102338102,T
C0102338383,F
C0102338404,F
C0102338511,F
C0102338546,F
C0102338686,F
C0102339126,F
C0102339685,F
C0102339745,F
C0102339887,F
C0102340033,T
C0102340120,F
C0102340220,F
C0102341291,F
C0102341733,F
C0102341749,F
C0102342017,F
C0102342061,F
C0102342869,F
C0102342948,F
C0102343447,F
C0102343467,F
C0102343534,F
C0102343620,F
C0102343859,F
C0102343967,F
C0102344011,F
C0102344789,F
C0102344919,T
C0102345047,F
C0102345400,F
C0102345814,F
C0102346108,F
C0102346208,F
C0102346323,F
C0102347038,F
C0102347214,F
C0102347275,F
C0102348258,F
C0102348442,F
C0102348727,F
C0102348947,F
C0102349255,F
C0102349528,F
C0102349656,F
C0102349802,F
C0102350079,F
C0102350261,F
C0102350358,F
C0102351349,F
C0102351484,F
C0102352007,F
C0102352738,F
C0102352991,F
C0102353154,F
C0102353351,T
C0102353484,F
C0102353559,F
C0102353643,F
C0102353677,T
C0102354405,F
C0102354542,F
C0102354821,F
C0102355002,F
C0102355230,F
C0102355302,F
C0102355350,F
C0102355524,F
C0102356097,F
C0102356142,F
C0102356235,F
C0102356438,F
C0102356461,F
C0102356982,F
C0102357408,F
C0102357522,F
C0102357618,F
C0102357952,F
C0102358011,F
C0102358301,F
C0102358394,F
C0102358500,F
C0102358682,F
C0102358753,F
C0102358871,F
C0102359052,F
C0102359138,F
C0102359176,F
C0102359958,F
C0102360353,T
C0102360398,F
C0102360592,F
C0102360707,F
C0102360957,F
C0102361009,F
C0102361235,F
C0102361288,F
C0102361358,F
C0102361817,F
C0102362375,F
C0102362708,F
C0102362869,F
C0102363018,F
C0102363614,T
C0102363681,T
C0102363756,F
C0102364643,F
C0102364858,F
C0102364940,F
C0102365017,F
C0102365231,F
C0102365606,F
C0102365673,F
C0102366010,F
C0102366319,F
C0102366706,F
C0102367165,F
C0102368551,F
C0102368594,F
C0102369517,T
C0102369878,F
C0102370159,F
C0102370463,F
C0102370507,F
C0102371365,T
C0102371461,F
C0102371772,F
C0102371944,F
C0102372031,F
C0102372059,F
C0102372196,F
C0102372633,F
C0102372678,F
C0102373517,F
C0102374003,F
C0102374033,F
C0102374511,T
C0102374767,F
C0102374900,F
C0102375007,F
C0102375065,F
C0102375225,F
C0102375294,F
C0102375488,F
C0102375774,F
C0102375998,F
C0102376254,F
C0102376454,F
C0102377197,F
C0102377271,F
C0102377764,F
C0102377825,F
C0102377827,F
C0102378256,F
C0102378314,F
C0102378443,F
C0102378637,F
C0102379126,F
